row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source,sent_pred,teacher
232,3,quality,"i'm bummed because after washing only twice (followed the instructions to wash) on gentle cycle and low tumble dry, holes started appearing everywhere, both on the cream ribbed hem in the front bottom and all across the chest, in the white part of the fabric only (it looks like the black stripes are holding the holes toget",negative,1,rating,0,doc+sentence_consensus
233,0,fit,"I went ahead and ordered a size up based on previous reviews, but i should have ordered my own size, as they're a bit loose around the waist.",positive,5,rating,2,doc+sentence_consensus
234,2,quality,i'm going to try it with different bottoms and ultimately will keep it because i do love the quality.,positive,4,rating,2,doc+sentence_consensus
234,3,fit,just size down a couple of sizes!!,positive,4,rating,2,doc+sentence_consensus
235,0,fit,"Love pilcro, love the stripes and the length - but this particular pair of capris/crops are super tight fitting.",neutral,3,model_relabel,1,doc+sentence_consensus
235,1,fit,i went up a size from my usual and still felt tight.,neutral,3,model_relabel,1,doc+sentence_consensus
235,2,quality,i guess its just the cut/fabric combo.,neutral,3,model_relabel,1,doc+sentence_consensus
235,3,fit,i wanted it to be a slightly less form fitting feel ......,neutral,3,model_relabel,1,doc+sentence_consensus
237,0,fit,"I tried these on in the store, and they are super cute but run small.",positive,3,model_relabel,2,doc+sentence_consensus
237,2,fit,i like the fabric and the cut; i think they'd be great one size up. (my store didn't have them.),positive,3,model_relabel,2,doc+sentence_consensus
237,2,quality,i like the fabric and the cut; i think they'd be great one size up. (my store didn't have them.),positive,3,model_relabel,2,doc+sentence_consensus
238,3,fit,"it runs true to size, maybe slightly on the small side (especially for larger hips/busts) so if you are in between sizes, go up.",positive,4,rating,2,doc+sentence_consensus
239,0,fit,"Really pretty, but runs at least a full size small.",positive,4,rating,2,doc+sentence_consensus
241,0,fit,"I love this tunic the natural color is just that, this is a tunic so the fit is a little large.",positive,5,rating,2,doc+sentence_consensus
242,1,fit,they seem to run just a bit small (i sized up one size from my usual) and don't seem to stretch so a size larger than you generally take may be necessary.,positive,5,rating,2,doc+sentence_consensus
244,0,fit,Size down!,positive,5,rating,2,doc+sentence_consensus
244,2,fit,it goes perfect with leggings but if you are typically a small you would need to order an extra small and so forth.,positive,5,rating,2,doc+sentence_consensus
245,5,fit,"so, size down!",positive,4,rating,2,doc+sentence_consensus
246,0,fit,"I purchased this top in a regular small and surprisingly, it fits me very well (i'm 5'2"", 34b, 26 waist, 36 hips).",positive,5,rating,2,doc+sentence_consensus
247,0,fit,This skirt is really beautiful but i agree with the other reviewers; it runs very small.,positive,4,rating,2,doc+sentence_consensus
247,5,quality,the pockets are wonderful and the fabric is weighty and really lovely.,positive,4,rating,2,doc+sentence_consensus
248,0,fit,"Fits well through the shoulders and arms, but there is zero waist, and it just looks like a bunch of extra fabric hanging from the top.",neutral,3,model_relabel,1,doc+sentence_consensus
248,0,quality,"Fits well through the shoulders and arms, but there is zero waist, and it just looks like a bunch of extra fabric hanging from the top.",neutral,3,model_relabel,1,doc+sentence_consensus
249,3,fit,definitely should of gotten a large.,positive,5,rating,2,doc+sentence_consensus
250,0,price,"I was hesitant to purchase this coat because of the price, and when i received it i have to admit i was a little disappointed with the quality of the coat.",positive,5,rating,2,doc+sentence_consensus
250,0,quality,"I was hesitant to purchase this coat because of the price, and when i received it i have to admit i was a little disappointed with the quality of the coat.",positive,5,rating,2,doc+sentence_consensus
251,2,fit,the fit is great and it will go with many things.,positive,5,rating,2,doc+sentence_consensus
252,2,fit,the fit was also short and boxy (this coming from a 5'3 woman who is short-waisted) on the plus size the material is extremely soft and the design is cute.,neutral,3,model_relabel,1,doc+sentence_consensus
252,2,quality,the fit was also short and boxy (this coming from a 5'3 woman who is short-waisted) on the plus size the material is extremely soft and the design is cute.,neutral,3,model_relabel,1,doc+sentence_consensus
254,3,price,definitely worth the price.,positive,5,rating,2,doc+sentence_consensus
256,0,quality,Love the look and quality of this jacket.,positive,4,rating,2,doc+sentence_consensus
258,1,fit,fits true to size and makes anyone look fabulous,positive,5,rating,2,doc+sentence_consensus
260,0,fit,"Per other reviewers, i sized up from a small to a medium and the jacket fits me just right with room for layers.",positive,5,rating,2,doc+sentence_consensus
262,2,quality,will have (do to the nice quality) and wear (very stylish) for a loooooong time.,positive,5,rating,2,doc+sentence_consensus
263,4,fit,"i bought the ""2"" which equates to a medium since i wanted it a little looser being a sweatshirt (i'm normally an retailer small but i don't think that would have worked in this case as it would have been too fitted).",positive,5,rating,2,doc+sentence_consensus
265,1,fit,love the color and the large ruffle.,positive,5,rating,2,doc+sentence_consensus
266,2,fit,i have been wearing it with a contrasting fitted cami and get tons of compliments.,positive,5,rating,2,doc+sentence_consensus
266,5,fit,"runs true to size and in the arms slightly tight, so i went with my usual med and fits perfect.",positive,5,rating,2,doc+sentence_consensus
266,6,fit,"if you have issues with sleeve size would recommend going up a size, otherwise very true to size",positive,5,rating,2,doc+sentence_consensus
267,3,price,it's really cheap and feels like the quality i would expect to see at a cheap retailer.,negative,3,model_relabel,0,doc+sentence_consensus
267,3,quality,it's really cheap and feels like the quality i would expect to see at a cheap retailer.,negative,3,model_relabel,0,doc+sentence_consensus
267,5,quality,i buy quite a bit from here and this is the worst quality item i have seen in a long time.,negative,3,model_relabel,0,doc+sentence_consensus
267,6,price,not worth the $$ if paying full price.,negative,3,model_relabel,0,doc+sentence_consensus
269,1,fit,i usually wear small in retailer/ cloth and stone/ running horses.,positive,5,rating,2,doc+sentence_consensus
269,2,fit,"the small fit me fine, but with no room for layers underneath.",positive,5,rating,2,doc+sentence_consensus
269,6,fit,"the medium still has a great shape on me, still fitted at the waist (27inches), but enough room to wear a light sweater or flannel under.",positive,5,rating,2,doc+sentence_consensus
270,4,fit,the sizing is on spot!,positive,5,rating,2,doc+sentence_consensus
273,3,quality,very soft and comfortable fabric.,positive,4,rating,2,doc+sentence_consensus
275,3,shipping,thank goodness i didn't pay for shipping!,negative,2,rating,0,doc+sentence_consensus
278,2,fit,"but overall it's my favorite, great fit and a bit of stretch so very comfy.",positive,5,rating,2,doc+sentence_consensus
281,2,fit,they fit well.,positive,5,rating,2,doc+sentence_consensus
281,4,quality,very nice fabric.,positive,5,rating,2,doc+sentence_consensus
281,7,quality,fabric has a bit of stretch which is also nice.,positive,5,rating,2,doc+sentence_consensus
282,4,fit,"also, it ran surprisingly small.",neutral,3,model_relabel,1,doc+sentence_consensus
283,1,quality,"great quality - just heavy enough but not too heavy, just stretchy enough but not too stretchy, great color/design.",positive,5,rating,2,doc+sentence_consensus
283,3,fit,i read the other reviews and was happy to have ordered one size larger than my normal.,positive,5,rating,2,doc+sentence_consensus
283,4,fit,i typically take a small but the medium in this is perfect.,positive,5,rating,2,doc+sentence_consensus
285,2,quality,the denim is high quality and a nice medium dark color.,positive,5,rating,2,doc+sentence_consensus
286,0,fit,I'm glad i listened to the other reviewers...i ordered a large instead of my usual medium.,positive,5,rating,2,doc+sentence_consensus
287,1,fit,fits perfect.,positive,5,rating,2,doc+sentence_consensus
288,1,fit,"i got the small and i am a 34b/27 pants, 132 lbs- great fit.",positive,4,rating,2,doc+sentence_consensus
289,2,fit,it runs a little small.,positive,5,rating,2,doc+sentence_consensus
289,7,fit,"i wanted to be able to roll the sleeves up, so i returned it for a s and it fits great.",positive,5,rating,2,doc+sentence_consensus
293,1,fit,"i am petite and usually get a xxsp , but went for a size up.",positive,5,rating,2,doc+sentence_consensus
293,3,fit,it fits a little snug.,positive,5,rating,2,doc+sentence_consensus
293,5,fit,the arm length in the petite size is perfect for me.,positive,5,rating,2,doc+sentence_consensus
294,7,fit,"i'm small-chested so both the s and m fit, but the seam on the s fit a bit higher, which was more flattering on me, so s is what i got.",positive,5,rating,2,doc+sentence_consensus
298,1,fit,the sleeves are a nice length and are not too tight.,positive,5,rating,2,doc+sentence_consensus
298,2,quality,"the fabric is light weight, but not see-through.",positive,5,rating,2,doc+sentence_consensus
299,1,fit,"also runs very large, i am normally a small but would need and xs in this dress",neutral,3,model_relabel,1,doc+sentence_consensus
301,1,fit,"i found it to be pretty true to size, even after washing.",positive,4,rating,2,doc+sentence_consensus
302,2,fit,"although it fit, it flares out too much in the front and just wasn't flattering on me.",neutral,3,model_relabel,1,doc+sentence_consensus
302,4,fit,and ordered the small.,neutral,3,model_relabel,1,doc+sentence_consensus
303,2,fit,"i think it fits true to size (got my regular size 0) and i did not need the petite and i am fairly short (5'3"").",positive,5,rating,2,doc+sentence_consensus
305,1,fit,i almost always wear a size small at retailer (34d-27-35) and the fit and length are both perfect on me.,positive,5,rating,2,doc+sentence_consensus
305,2,fit,if you are smaller chested you can easily go down a size.,positive,5,rating,2,doc+sentence_consensus
306,1,quality,i didn't know what to expect with the quality of the fabric but this is incredibly soft and warm.,positive,5,rating,2,doc+sentence_consensus
306,3,fit,i'm usually an extra-small but the xxs also fits.,positive,5,rating,2,doc+sentence_consensus
307,1,price,"for sake of not repeating all the positive aspects that the previous reviewers did, i'll mention the one flaw...no pockets :( still totally worth full price in my mind though.",positive,5,rating,2,doc+sentence_consensus
308,0,fit,I find that maeve shirts tend to run a little small.,positive,5,rating,2,doc+sentence_consensus
309,3,quality,"it is a thin, light weight fabric so you can easily wear it underneath a leather jacket.",positive,5,rating,2,doc+sentence_consensus
310,1,fit,i am small busted and slender so i need a size smaller than usual.,positive,5,rating,2,doc+sentence_consensus
