row_index,sentence_id,aspect,sentence,proxy_label,rating,label_source
203,3,fit,"because i loved the classic design i decided to give it another chance so i returned it for the next size up and fell in love, the open sleeve was a nice surprise with a touch if elegance.",positive,4,rating
203,5,quality,while the material was not v,positive,4,rating
204,2,fit,i think i could have gotten the small but i didn't have time to re-order.,positive,5,rating
204,3,fit,it fit fine but could have been a little more snug around my top half.,positive,5,rating
204,4,quality,i love the length and the fabric.!,positive,5,rating
205,1,fit,the fit was fine but the quality for the price was not there for me.,negative,1,rating
205,1,price,the fit was fine but the quality for the price was not there for me.,negative,1,rating
205,1,quality,the fit was fine but the quality for the price was not there for me.,negative,1,rating
205,2,quality,the lack of quality and the disappointment in the quality equals a return.,negative,1,rating
206,3,fit,"this dress does not stretch--the bodice felt very fitted and tight, especially at the waist band.",positive,5,rating
206,4,fit,"runs tts or small; if you're busty/broad shouldered, size up.",positive,5,rating
206,5,fit,"it has a dreadful side zip, is fully lined and all synthetic fabric (boo!)  i purchased size 10p, my stats 36c/38-27-35/135#.",positive,5,rating
206,5,quality,"it has a dreadful side zip, is fully lined and all synthetic fabric (boo!)  i purchased size 10p, my stats 36c/38-27-35/135#.",positive,5,rating
207,0,fit,"Bought a large, could barely pull up over my butt.",negative,2,rating
207,1,fit,runs extremely small.,negative,2,rating
208,3,fit,size 6 fits me perfectly & looks pretty much on me as in the pic.,positive,5,rating
210,1,fit,looks and fits as described.,positive,5,rating
211,1,quality,"while i found other styles a bit too boxy or bulky for my short torso, this has a nice a-line shape that gave me a slim profile while still being forgiving, plus the detail up top is feminine and i liked not having fabric piled up around my neck.",positive,4,rating
211,2,fit,"i am usually a small but wanted this to fit like the model so i sized up to a medium and voila, i am a model.",positive,4,rating
212,2,quality,great quality too.,positive,5,rating
213,2,quality,i especially love the weight of the fabric being on the light side.,positive,5,rating
213,3,quality,won't have to worry about hot flashes like when wearing a thicker fabric!,positive,5,rating
214,3,fit,"i am 5' 6"" 150 lbs, hourglass figure and typically purchase a small or medium (8-10) and chose a small for this dress.",positive,5,rating
214,4,fit,i'd say it's still loose on me- which is what i prefer.,positive,5,rating
215,3,fit,"the quality, fit, look was great, but way way way too long.",positive,4,rating
215,3,quality,"the quality, fit, look was great, but way way way too long.",positive,4,rating
216,2,fit,the are still tight all the way to the knee and then go out into a flattering flare-it is difficult to find the perfect fit on something like this-and paige has done a wonderful job for my body.,positive,5,rating
217,0,quality,This top is really pretty and nice quality.,positive,5,rating
217,1,fit,"runs big - i went down a size, and its perfect.",positive,5,rating
218,0,fit,"So i love pilcro, i wear them all the time and usually size down because they ""grow"" after wearing them.",positive,4,rating
218,1,fit,"i tried on my usual size in these and felt like they are too tight, not sure if they will get any looser.",positive,4,rating
218,2,quality,"the material feels really good, lightweight and the stripes are subtle but cute.",positive,4,rating
218,3,fit,"not sure if i'll keep them or maybe size up,",positive,4,rating
219,1,quality,"the fabric hangs nicely and although it is lightweight, it is not too thin or see through.",positive,4,rating
219,5,fit,i normally wear a size s in retailer tops and blouses,positive,4,rating
220,0,fit,"Petite pants hsould be able to fit short peple, but a 32 inch inseam on pants with buttons at the nottom, can't even gegt them hemmed, what a bummer.",positive,4,rating
220,2,fit,"otherwise, gorgeous, and waiat fits true to size.",positive,4,rating
220,3,fit,"thighs a bit snug for musclea, but stretchy enough to fit.",positive,4,rating
221,0,fit,"I tried on the petite size in my usual xs, adn i actually have to go down to xxs, i looked overtaken by the shirt.",positive,5,rating
223,2,fit,"i'm 5'2"" size 6 & wears m to l top.",negative,2,rating
223,5,fit,but i didn't like how it fit on the underarm area.,negative,2,rating
224,2,fit,"classic flattering fit from mother, with an element of edginess with the frayed hem.",positive,5,rating
224,4,fit,they are slightly stretchy like other mother denim but not so much that i would size down.,positive,5,rating
224,5,fit,"i have muscular calves and thighs, but someone who does not could likely size down and be happy with the a",positive,5,rating
225,0,fit,I ordered this top in my usual size and am exchanging it for one size smaller.,positive,5,rating
225,1,fit,"it runs very generous, and so the sizing is a little off.",positive,5,rating
225,2,fit,"the style and quality are beautiful, so i am anxious to receive the smaller size.",positive,5,rating
225,2,quality,"the style and quality are beautiful, so i am anxious to receive the smaller size.",positive,5,rating
226,1,fit,very comfortable pair of crop pants but my calves are definitely feeling tight in there!,positive,5,rating
227,0,fit,I got a small mauve.,positive,5,rating
227,1,fit,"the fit is great and the length is perfect for me, just few inches above my knees.",positive,5,rating
229,2,fit,the fit was tts with those proportions mind.,positive,5,rating
229,3,fit,"the ladies at the store said that if i ordered the size up, it might be a little longer in the body, but that the arms and shoulders would have been the biggest change.",positive,5,rating
229,4,quality,"the material isn't too thick, so it's a nice lighter layer for fall/spring.",positive,5,rating
230,0,fit,"I love the style of this top, and the longer length would be great with leggings and fitted shorts.",positive,3,model_relabel
230,1,fit,it's somewhat fitted on the top yet it's a-line shape gives a full swing at the bottom.,positive,3,model_relabel
231,0,fit,Ordered these online and they fit perfectly.,positive,4,rating
232,2,quality,"soft fabric, and for a white/lightly striped dress, not sheer.",negative,1,rating
232,3,quality,"i'm bummed because after washing only twice (followed the instructions to wash) on gentle cycle and low tumble dry, holes started appearing everywhere, both on the cream ribbed hem in the front bottom and all across the chest, in the white part of the fabric only (it looks like the black stripes are holding the holes toget",negative,1,rating
233,0,fit,"I went ahead and ordered a size up based on previous reviews, but i should have ordered my own size, as they're a bit loose around the waist.",positive,5,rating
234,0,fit,"I really want to love this shirt, but the small is just way too big on me.",positive,4,rating
234,1,fit,"for reference, i'm a 32d (which is why i didn't want to size down much more than a small), 5'6' and 125 and i'm drowning in this.",positive,4,rating
234,2,quality,i'm going to try it with different bottoms and ultimately will keep it because i do love the quality.,positive,4,rating
234,3,fit,just size down a couple of sizes!!,positive,4,rating
235,0,fit,"Love pilcro, love the stripes and the length - but this particular pair of capris/crops are super tight fitting.",neutral,3,model_relabel
235,1,fit,i went up a size from my usual and still felt tight.,neutral,3,model_relabel
235,2,quality,i guess its just the cut/fabric combo.,neutral,3,model_relabel
235,3,fit,i wanted it to be a slightly less form fitting feel ......,neutral,3,model_relabel
237,0,fit,"I tried these on in the store, and they are super cute but run small.",positive,3,model_relabel
237,1,fit,"i typically wear a size 25 (i'm 5' 5"" and 108 lbs.) and they were too tight for me.",positive,3,model_relabel
237,2,fit,i like the fabric and the cut; i think they'd be great one size up. (my store didn't have them.),positive,3,model_relabel
237,2,quality,i like the fabric and the cut; i think they'd be great one size up. (my store didn't have them.),positive,3,model_relabel
238,2,quality,quality seems to be very good.,positive,4,rating
238,3,fit,"it runs true to size, maybe slightly on the small side (especially for larger hips/busts) so if you are in between sizes, go up.",positive,4,rating
238,4,fit,i chose small and it's just right; i wouldn't be able to zip around my hips with xsmall.,positive,4,rating
238,5,price,"besides the price, which is why i dropped one star, i cannot really find any fault in this sweater coat.",positive,4,rating
239,0,fit,"Really pretty, but runs at least a full size small.",positive,4,rating
241,0,fit,"I love this tunic the natural color is just that, this is a tunic so the fit is a little large.",positive,5,rating
